,Unnamed: 0,count,hate_speech,offensive_language,neither,class,text,toxic
1189,1215,6,1,5,0,1,"&#8220;@CiscoAllDay: If Miley really got knocked up by Juicy J that shit is wild.... &#128563;&#8221; didn't he say ""u say no to ratchet pussy Juicy J can't""",1
1190,1216,6,0,6,0,1,&#8220;@CiscoAllDay: If you have a different dude every other week you might be a hoe... #js&#8221;no your not don't listen to him ladies #DoU,1
1191,1217,3,0,3,0,1,&#8220;@ClassicPict: http://t.co/ZStrqBpwpw&#8221; shit like this is retarded.,1
1192,1218,3,0,3,0,1,"&#8220;@CoIlegefessions: ""Finally got a hot bitch to dance on me, came in my pants while she was grinding on me. Lost that chance""UW-Madison&#8221;lmao",1
1193,1219,3,0,3,0,1,&#8220;@CodeeJames: That one ex you can't seem to get over&lt;&lt;&lt;&#8221; an is a cunt!!,1
1194,1220,3,0,3,0,1,"&#8220;@CodeineQueeeen: I'm tired of her corny vines, ugly faces, and stupid voices my nigga http://t.co/mstruehtDj&#8221;niggah she's sexy &#128561;",1
1195,1221,3,0,3,0,1,"&#8220;@Coley_Cee: @lil_aerii @__yhanaaaa @DTHANG_ lmfaoooo, bitch don't start.&#8221; Okay bitch",1
1196,1222,3,0,3,0,1,&#8220;@Coley_Cee: @lil_aerii helloooo bitch?!&#8221; Bitch no ones available,1
1197,1223,3,0,3,0,1,&#8220;@Coley_Cee: @lil_aerii upload our pictures&#8221;. Wat pictures bitch,1
1198,1224,3,0,3,0,1,&#8220;@ComedianSpank: Where the hoes at&#8221; shit u got em,1
1199,1225,3,0,3,0,1,&#8220;@CommonBlackGirI: bitch that's ham on her face http://t.co/vSRAyShD5Y&#8221; @rachel_dority,1
1202,1228,3,0,3,0,1,&#8220;@Condeezy3: What to do after the game....home alone and nothing to do...someone come chill?:) maybe go swimm&#8221; ima do ya bitch,1
1204,1231,3,0,3,0,1,&#8220;@CuffablePisces: TONY ROMO in my #Top10QBs bitches&#8221; http://t.co/17sA90xG2H,1
1205,1232,3,1,2,0,1,&#8220;@DAMNfuckNEE I just wana eat some food. Drink some liq. Go to this party. And have a bad bitch waitin on a nigga when I return.&#8221;&#8221;,1
1207,1234,3,0,3,0,1,&#8220;@DJZeeti: RT @DJZeeti: Black bitches turn 60 buy a hat and act like Jesus forgot they was fucking niggas in the park&#8221; LOOOOOL,1
1208,1235,3,1,2,0,1,"&#8220;@DJ_D_RAC: Fuck driving stick, it's gay as fuck&#8221; shit pussies say",1
1210,1237,3,0,3,0,1,"&#8220;@DStacks__23: If you aint got shit goin for ya self, what bitch gone want you&#8221;&#10071;&#65039;&#10071;&#65039;&#10071;&#65039;",1
1211,1238,3,0,3,0,1,&#8220;@Da_LoveBelow @bdvg_lat @DrTruth247 yall bare hoes yall dnt care bout ??&#8221; I spent my childhood in a wild hood,1
1212,1239,3,0,3,0,1,"&#8220;@Damino96: &#8220;I&#8217;m afraid of commitment&#8221; 
-A hoe&#8221;",1
1213,1240,3,0,2,1,1,&#8220;@DammitSlimm: ppl who think webbie betta then boosie jus retarded&#8221;,1
1214,1241,3,0,2,1,1,&#8220;@Damn_ImTall: Anybody that gets traded straight up for Brandon knight is trash @BrandonJennings&#8221;@BushALMIGHTY,1
1215,1242,3,0,3,0,1,&#8220;@Dat_Bitch_Jay: Omarion ol girl w/ this negative ass vibe ! I hate mamas like her &#128530; hoe need to be &#128165;&#128074;&#128165;&#8221;,1
1216,1243,3,0,3,0,1,&#8220;@DavetheBrave1: I like how @Virgilio_LLA thinks I'm talking to hoes..HELL NAH! Lol&#8221; my bad I forgot you ain't got hoes like vdawg do,1
1217,1244,3,0,3,0,1,&#8220;@DavetheBrave1: I wish you were here...&#8221; Stop crying bitch I'm omw back already haha,1
1218,1245,3,0,2,1,1,"&#8220;@DavetheBrave1: Watching #AttackofTitan on @adultswim&#8221; bro you a HAN for stealing my tweet, bitch ass nigga",1
1219,1246,3,0,2,1,1,&#8220;@Dedicated_03: Wassup twitter &#128518; http://t.co/rNeTkFXm7f&#8221; wassup bitch !!,1
1220,1247,3,0,3,0,1,"&#8220;@DeePaul19: I ain't got no type, white bitches is the only thing that I like!&#8221; #dead &#128514;&#128557;",1
1221,1248,3,0,3,0,1,&#8220;@Deeiiggee: My dog like scratches at the floor before he lays down.. He's weird&#8221; buddy's normal your weird bitch,1
1223,1250,3,0,3,0,1,"&#8220;@DevJayAintShit: these hoes ain't loyal &#128557;

https://t.co/hiMKk7fYxB&#8221;&#128557;",1
1225,1252,3,0,3,0,1,&#8220;@DipEx_YRichN: Why that hoe crying In her mugshot&#8221;&#128514;&#128514;&#128514;&#128514; bruh,1
1226,1253,3,0,3,0,1,&#8220;@Ditto_Guwop: All these hoes been passed around to a Cleveland niggah&#8221;,1
1227,1254,3,1,2,0,1,"&#8220;@DrMalvo: @woods_lamar 

http://t.co/ChNxcPLZWR&#8221;

Hidey hidey hoe! White folk be all noyvous round coloreds",1
1228,1255,6,0,6,0,1,"&#8220;@DrakeTakeCare12: You don&#8217;t listen when I talk, maybe you&#8217;ll listen when I walk.&#8221; That bitch still won't listen",1
1229,1256,3,0,3,0,1,&#8220;@DramaDough: &#8220;@naraBprettyass: Crip bitches b dusty asf&#8221;&#128514;&#128514;&#128514;&#128553;&#8221;&#128514;,1
1230,1257,3,0,3,0,1,&#8220;@DreStiles &#8220;@DrTruth247: Buddy drug the whole train lmao good ... extra ass hoes&#8221; hate them NY hoes&#8221;me too,1
1231,1258,3,0,3,0,1,&#8220;@DreamGirlsOnly: &#128525; http://t.co/w43KPs9Zp0&#8221; now this hoe bad,1
1232,1259,3,0,3,0,1,&#8220;@DrummerKid0328: Reggie gives me headaches my niggah &#128545;&#128567;&#8221;&#128175;&#128175;,1
1233,1260,3,0,3,0,1,&#8220;@DualWieldKatana: After you get done running train on a bitch thats on her period http://t.co/DWgHtGA936&#8221; &#128514;&#128514;&#9995; no that's nasty,1
1234,1261,3,0,3,0,1,&#8220;@DueceDaGod: @JefDaBest I'm on my Y.U shit using LinkedIn at work b&#8221; lmfaoo bagging them linkiden hoes lol,1
1235,1262,3,0,3,0,1,&#8220;@DuhItsAdrii: How bitch how ?&#8221;&#128514; FRESH?,1
1236,1263,3,0,3,0,1,&#8220;@DukeAlexMoore: Malibus on a come-up but in other news she mean denna hoe and not even light skinedddd http://t.co/SGGOkjTScH&#8221; HAHAHA!!,1
1237,1264,3,1,2,0,1,&#8220;@DuncanHines_: @KB_Three fck you nigger&#8221; lol jk bra,1
1238,1265,3,0,3,0,1,"&#8220;@EBR_Chiefington: Dej loaf ever bitch wc today, all it takes is a lil juice and these bitches want you&#8221;",1
1239,1266,3,1,2,0,1,&#8220;@EdgarGuillenjr: Lol good now I got them nasty rednecks off my back I can take care of business&#8221; @BlakeAnderson21 @Dalton_ryann he serious,1
1241,1269,3,0,3,0,1,&#8220;@Emoney25_: @West305 @_ImJustDede Ima whoop this boy!&#8221; It's nothing you bean head ass bitch,1
1242,1270,3,0,2,1,1,&#8220;@Erikaj00: &#8220;@Hazel_Dot_Com: Hell naw. RT @Dexluger: I wanna see this! http://t.co/u1dqv3EEV3&#8221; yes! Lol&#8221;trash as hell,1
1243,1271,3,1,2,0,1,&#8220;@Erikaj00: I saw a girl scratch her private today.. What that mean?&#8221; Don't fuck her right in the pussy,1
1245,1273,3,0,3,0,1,&#8220;@FRATernize: I want to be obsessed with someone and I want someone to be obsessed with me&#8221;then u might have to kill the bitch&#128563;,1
1246,1274,3,0,3,0,1,&#8220;@FREDOSANTANA300: Up making plays&#8221; can I have my slut bitch girlfriend u always rap about back yet?,1
1247,1275,3,0,3,0,1,&#8220;@FabianMleal: I'm fucking tired. Ending the night with some rips&#127809;&#128293;&#8221; so much for hitting me up bitch,1
1248,1276,3,0,3,0,1,&#8220;@FliirtNextDoor: If yo pussy stank ; u wasn't raised correctly&#8221;lmao,1
1249,1277,3,0,3,0,1,&#8220;@FliirtNextDoor: Phat pussy &#128525;&#128553;&#128166;&#128166;&#128166;&#128520;: http://t.co/Cbel8h29e1&#8221;that looks like a scrotum,1
1250,1278,3,1,2,0,1,&#8220;@Fly_Air_Walker: Everybody entitled to they own opinion tho.&#8221; Not that bitch she need to shut up &amp; sit the fuck down,1
1251,1279,3,0,2,1,1,&#8220;@ForeverrrJadaaa: huge nips scary me&#8221; they scary me too,1
1252,1280,3,0,2,1,1,"&#8220;@FreakyAbandoned: Mental Asylum in Dallas Texas, 1980's. http://t.co/03S8dEsEzq&#8221; should I go find this hoe?",1
1254,1282,3,0,3,0,1,&#8220;@FreeBlizz_ICBC: If I posted pics of everything I do in my life yall hoes would fall in love !&#8221;don't kill em Channing,1
1255,1283,3,0,3,0,1,"&#8220;@FriendlyAssh0le: 5'3 200 lbs aint thick bitch, you a fucking warthog&#8221;&#128514;",1
1256,1284,3,0,3,0,1,"&#8220;@FriendlyAssh0le: You fat bitches needa stop biting your lips when you take pictures. Y'all look hungry, not sexy.&#8221;&#128514;&#128514;&#128588;",1
1257,1285,3,0,3,0,1,&#8220;@FriendlyAssh0le: how bitches be looking the first day of school. http://t.co/OpSkH1xZGb&#8221;&#128514;,1
1258,1286,3,0,3,0,1,&#8220;@FukknTyler: @lil_aerii LIGHTSKIN MF LMFAOOO&#8221; ight white bitch lol &#128299;&#128299;,1
1259,1287,3,0,2,1,1,&#8220;@FullaCharisma And happy to be hoes too. Smh.&#8221;better than being in denial,1
1261,1289,3,0,3,0,1,&#8220;@FunnyPicsDepot: All the seniors young side hoes gonna be at graduation like http://t.co/qFDBBu4hPV&#8221;,1
1262,1290,3,1,2,0,1,&#8220;@FunnyPicsDepot: Realist bitch to ever step foot on a soccer field http://t.co/CSfigYQuT4&#8221; every team has a bitch like this,1
1263,1291,3,0,3,0,1,&#8220;@FunnyPicsDepot: When the nigga with the aux cord playin some trash shit http://t.co/LMP5BeplVy&#8221; @JWilko7,1
1264,1292,3,0,3,0,1,&#8220;@FunnyPicsDepot: bitch in the middle look like a daddy long leg &#128557; https://t.co/f2L8dpbrES&#8221;@KellieNehls,1
1265,1293,3,0,3,0,1,&#8220;@FunnyPicsDepot: how black bitches drive when they song come on https://t.co/u50OmK2JY6&#8221;@KellieNehls @smichellelo,1
1266,1294,3,1,2,0,1,&#8220;@Future_Reich: All y'all some fucking coons&#8221; http://t.co/wU7r3OBxhR,1
1267,1295,3,1,2,0,1,&#8220;@FxckAshUK: @TheKaosYatti Ain't my gf you lil nigguh stfu &#128557;&#128514;&#8221; glory be to GOD then lmfaooooooo &#128557;&#128554;&#128517;,1
1268,1296,6,1,5,0,1,&#8220;@GANGLANDABBY: What these bitches want from ah nigga &#128526;&#8221;,1
1269,1297,3,1,2,0,1,&#8220;@GFCRich: If Beyonce &amp; Kim Kardashian have no problem sucking their mans dick then you average looking broke bitches shouldn't neither&#8221; &#9994;,1
1270,1298,3,0,3,0,1,&#8220;@GUCCISAYBUR: if u say ur a mermaid it obviously means ur pussy is fishy&#8221;,1
1271,1299,3,0,3,0,1,&#8220;@G_Anderson4: I'm Dre's a bitch tho&#8221; &#128527;,1
1272,1300,3,0,3,0,1,"&#8220;@G_Anderson4: Oh my dogs pussy is so tight, time to loosen it &#128527;.""",1
1273,1301,3,0,3,0,1,&#8220;@G_Coppo: &#128557;&#128557;&#128557;&#128557; RT @ShardDaGawd: When you go down to eat the pussy and it smells tangy http://t.co/oF09PiyL8b&#8221;&#128557;&#128557;,1
1274,1302,6,0,6,0,1,&#8220;@Garricka_: Ima just block you hoes out!&#8221;or block em either one lol,1
1275,1303,6,0,6,0,1,&#8220;@GaryTweets__: It's my dogs birthday &#10084;&#65039;&#8221; you should get it a bad bitch &#128521; #punny,1
1276,1304,3,0,3,0,1,"&#8220;@GdoubleT: @BrianMC630 find a loyal ho&#8221;

@finntasticccc &#128521;",1
1278,1306,3,1,2,0,1,&#8220;@GiantRaiderKing: @nomaambundy92 fag&#8221; but Tony :(,1
1279,1307,3,0,3,0,1,"&#8220;@GlitteredInPink: ""@West305: Bored as hell."" Shoulda answered my phone calls bitch&#8221; i rather be bored.",1
1281,1309,3,0,3,0,1,&#8220;@GlitteredInPink: You gotta fuck every race just to see which dick/pussy you like the best.&#8221; thot,1
1282,1310,3,0,3,0,1,"&#8220;@Godbody_ream: I couldn't hit a woman with a penis and pussy, I don't care how sexy or rich she is&#8221;&#128563;",1
1283,1311,3,0,3,0,1,"&#8220;@GoldieMack_: &#8220;@Treslyon: @GoldieMack_ shit where you from&#8221;

Baltimore...&#8221; Man them hoes fine &amp; crazy",1
1284,1312,3,0,3,0,1,&#8220;@Goldmind___: Smoke good weed with a bad bitch&#8221;&#128079;,1
1286,1314,3,0,3,0,1,&#8220;@GreatScottnyc: Can't a bitch living say I brought her MICHAEL Kors&#8221; we need more guys like you &#128588;,1
1287,1315,3,0,3,0,1,&#8220;@GreaterThn: for all the bad bitches out there http://t.co/ESXBexvKEs&#8221;Lets go have some fun&#128536; @ambernicolee05 &#128514;&#128514;&#128514;,1
1288,1316,3,1,2,0,1,"&#8220;@Greg_Jon3s: I hope my future wife, who ever she might be, is sleeping or studying instead if being a hoe right now&#8221; nigga shutcho asss up",1
1289,1317,3,0,3,0,1,"&#8220;@GrumpyCatTalkin: I'm sorry I offended you when I called you a bitch, I honestly thought you knew.&#8221;&#128514;&#128514;&#128514;&#128514;&#128514;",1
1290,1318,3,0,3,0,1,&#8220;@H8UHOES: Lmao lexy such a hoe &#128514;&#8221; lmfaooo,1
1291,1319,3,0,3,0,1,&#8220;@HaiFuckedYoGirl: Eat her pussy nd look at her like this &#128540;&#128541;&#128540; http://t.co/ksazoyurxv&#8221;@KellieNehls,1
1292,1320,3,0,3,0,1,&#8220;@HaitianCocaine_: FML &#128545; My period on !&#8221; Can't pop that pussy now huh?,1
1293,1321,3,0,3,0,1,"&#8220;@HarrysBoyLouis: &gt;&gt; Homecoming in 2 days &lt;&lt; http://t.co/M6r2lWAFRV&#8221;

Bet u didn't even have a date bitch, I just went and say in the corner",1
1294,1322,6,0,6,0,1,"&#8220;@HerMoufPiece: They be hating on my girl tho, but they wish they was the bitch they hating&#8221; this song go",1
1295,1323,3,0,2,1,1,&#8220;@HerTruMetier: &#8220;@what_evaittakes: Bout to get a breasts reduction these bitches be in the way&#128530;&#8221;&#128514;&#128514;&#128514;&#8221;so serious&#128553;&#128553;&#128553;,1
1296,1324,9,0,9,0,1,&#8220;@Hermosa_Jayy: Can I bring anotha bitch or nah &#128527;&#8221;,1
1299,1327,3,0,3,0,1,"&#8220;@Hi__________Bye: Damn this bitch always gets hit on by The
 hottest guys n makes them feel stupid @UglyAssAyeKay&#8221; i got called an ego kill",1
1300,1328,3,0,3,0,1,&#8220;@HighClassCapri: @what_evaittakes lmao I minds well be a hoe for all that &#128528;&#8221;&#128563;&#128563; I ain't mean like that girl lol,1
1301,1329,3,0,3,0,1,&#8220;@HighClassCapri: @what_evaittakes lmao definitely not &#127814;&#8221;&#128553;&#128553;&#128553; I was bout to say don't front bitch that shit a freeway,1
1302,1330,3,0,3,0,1,&#8220;@HighClassCapri: @what_evaittakes no bitch hurry up lol&#8221;im so hungry I can't focus&#128553;,1
1303,1331,3,0,3,0,1,&#8220;@HighClassCapri: @what_evaittakes ohhhhh yes bitch yesss&#8221;u ready T?&#128527;&#128520;,1
1304,1332,3,0,3,0,1,&#8220;@HighClassCapri: @what_evaittakes woke up and bitches was not here lol&#8221;I wasn't angry wit my hoes&#128514;,1
1305,1333,3,0,3,0,1,"&#8220;@HighClassCapri: Ima show my ass tonight, I can feel it &#128586;&#8221;omgggg I was thinking the same shit bitch&#128553;&#128553;",1
1306,1334,3,0,2,1,1,"&#8220;@Highfromthe90s: A lot of women who claim they are yellow are actually red, color blind mother fuckas&#8221; I'm yellow tho &#128129;&#127773;",1
1307,1336,3,1,2,0,1,&#8220;@HughSpliffner: J Cole is trash. I've been saying this for years. Fuck him&#8221; Lol.,1
1310,1339,3,0,3,0,1,&#8220;@IAm_Cream: &#128514;RT @DontGetGrandHoe: When y'all hoes going to learn how to spell&#8221; &#128588;&#128588;,1
1311,1340,6,0,5,1,1,&#8220;@ICEom @SupurMario27 coolin my nig ( @1TIMMYTEE voice)&#8221; uhhee ( @ICEom laugh),1
1312,1341,3,0,3,0,1,"&#8220;@IG4hunnit: Yeah you played me, Yeah you got what you wanted. But jokes on you, You about to be a daddy bitch. http://t.co/zCVdyVhvc7&#8221;bruh&#128557;",1
1313,1342,3,0,3,0,1,&#8220;@IIXIXIII: Honesty is all I ask for&#8221; you ugly then a hoe then,1
1314,1343,3,0,3,0,1,"&#8220;@IIiirb: Bouta let Banko kno, I'm goin be a Ronneagle &#128514;&#128527;&#8221; bitch&#128514;&#128529;",1
1315,1344,3,0,3,0,1,&#8220;@ITSMeESPERANZA_: &#8220;@nhalegood: When hoes feel like their photo didnt get enough favorites http://t.co/xezFP0uybA&#8221; that's me &#128129;&#128128;&#8221; thirsty ass,1
1316,1345,3,1,2,0,1,&#8220;@I_DontKIAra: done w. All these fuck niggas &#128554;&#128514; snip snip hoe &#9996;&#65039;&#9986;&#65039;&#8221; stfu,1
1317,1346,3,0,2,1,1,&#8220;@Iamjayla__: @WB_Pooh_3x Bol that called the girl a bitch&#8221;Oharrd coo I'm both of them tho &#128526;&#128076;&#128175;,1
1318,1347,3,0,2,1,1,"&#8220;@IdLikeToCare: @idpetition Wow, putting a whole manifesto up using TwitLonger. 

And by a Canadian. Hey hoser....how many will you adopt?",1
1321,1350,3,0,3,0,1,&#8220;@ImaPlainJane: @SimplySoulful because I thought Jay Z would hit her&#8221; yeah he is known for sockin a bitch or 2,1
1322,1351,3,0,3,0,1,"&#8220;@IsThatJamesBond: ""@BluntsNextDoor: Good pussy have a Nigga like http://t.co/PSBglHnq8Q"" funniest thing I've ever seen on my tl &#128557;&#128557;&#128557;&#8221;",1
1323,1352,3,0,3,0,1,&#8220;@ItsLegzzYo: Yall so fuckin trash yo!!! &#128545;&#128545; @DIRECTV&#8221; man them niggas gonna win the skins trash,1
1324,1353,3,0,2,1,1,&#8220;@JLewyville: I should be the Global Ambassador of SOMETHING!!! I put ppl on&#8221; des nuts hoe ahh nigga,1
1325,1354,3,0,3,0,1,&#8220;@JT_Lord: Boutta walk out on these hoes&#8221;,1
1326,1355,3,0,3,0,1,"&#8220;@JabbCaesar: &amp; these bitches bound to get hurt, cause a lotta these niggas be playin&#8221;hell yeah",1
1327,1356,3,1,2,0,1,&#8220;@Jae_Poppa_: @100046729 lol what else do we have in common nigga hate sleeping in the heat&#8221;&#128514;&#128514; summer is for the birds,1
1328,1357,3,0,3,0,1,"&#8220;@Jaime_915: @Thompson_Era @HannahAlisee null bruh they both alive thats hans bitch who died&#8221;

Oh well FBD &#128514;",1
1329,1358,3,0,3,0,1,&#8220;@JalapenoBright: This hoe waited until she got 45 to make a sextape chile.. http://t.co/r9gMmImakO&#8221; OH MY LORD&#128561;,1
1330,1359,3,1,2,0,1,"&#8220;@JalenRose: ""I'm rich......"" (Dave Chappelle voice) signed #MLB PED users.&#8221; Say bitch you pussy",1
1331,1360,3,0,3,0,1,&#8220;@Jalenhendricks4: &#8220;@In_Her_Tweets: @p_jones2 bitch get outta here dumb ass&#8221; lmao&#8221; &#128555;&#128514;&#128514;,1
1332,1361,3,0,3,0,1,&#8220;@JasminePhillies: wulf bitch http://t.co/foejLgirAd&#8221; thank you&#128079;&#128079;&#128079;&#128079; http://t.co/daHQZU040n,1
1333,1362,3,0,3,0,1,"&#8220;@Jay050709: Liking all my pictures to get a follow ass bitches &#128514;&#128514;""&#128557;&#128557;&#128557;",1
1335,1364,3,1,2,0,1,&#8220;@JayStacks25: I might fuck around and fuck yo bitch &#128520;&#128175;&#128527;&#8221; eat her ass when your steal her so you'll be a real ass nigga,1
1336,1365,3,0,3,0,1,&#8220;@Jay_Kay239: This weather need to not flag today! We trying to 50 zip a bitch tonight&#8221; yessssirrrrr,1
1337,1366,3,0,3,0,1,&#8220;@Jaydillz: The day you unblock me you will become a man again. But that won't happen so you just a bitch.&#8221; @iDisrespectHoez lol,1
1338,1367,3,0,3,0,1,&#8220;@JennaHord12: @ambernicolee05 dreamgirl McKee &#128514;&#8221;Ooh! Bet you wooonnnttt stick dat hoe,1
1339,1368,3,0,3,0,1,&#8220;@JennerAcosta: Sleep over with guys doesn't mean we gonna fuck. TRUST ME&#8221; you're a bitch for denying them pussy,1
1340,1369,3,0,3,0,1,&#8220;@JerGucci: @1__dev You the Real MVP&#8221; that's wat ya bitch said when I finished &#128514;,1
1341,1370,3,0,3,0,1,&#8220;@JestonaeLives: Burnt pussy lips - &#128514;&#128514;&#128514; https://t.co/1WhgfzBUkR&#8221; gal in the blue throwing it &#128527;,1
1342,1371,6,0,6,0,1,&#8220;@JoeBudden: The bad bitches are only bad until they start talking anyway.&#8221; He Preaching,1
1346,1375,3,1,2,0,1,"&#8220;@JulianSantomaur: 5""0 with 30 hoes on my dick #sweg&#8221; you have learned from the best",1
1348,1377,3,0,3,0,1,&#8220;@JustKarahn: &#8220;@what_iDO: Sit in there and shit dnt sing hoe @JustKarahn&#8221;. no&#8221;yess,1
1349,1378,3,0,2,1,1,&#8220;@JustKarahn: &#8220;@what_iDO: Y though http://t.co/hg6OO3X3o6&#8221; really hoe? really?&#8221; U the dummy taking a pic,1
1350,1379,3,0,3,0,1,"&#8220;@KINSL3Y: When I'm in that pussy, honey I'm home!&#8221; &#128514;&#128514;&#128514;",1
1351,1380,6,0,6,0,1,"&#8220;@KaayGQ: Sexy bitch, hope she bout it&#8221;",1
1353,1382,3,0,3,0,1,&#8220;@Kash_Stackz: Yall are so confused these days. http://t.co/l2ipE6UvQh&#8221; somebody put that hoe in a dress,1
1354,1383,3,0,2,1,1,&#8220;@KateFrancesss: a majority of my news feed is people arguing about what it means to be a redneck #vermontproblems&#8221;,1
1355,1384,3,0,3,0,1,"&#8220;@KattWilliams: You can be a hoe without having sex, ask any of the girls texting alotta niggas at the same time.&#8221;",1
1356,1385,3,0,3,0,1,"&#8220;@KayciMalynn: I'm a pro at losing followers. Some people just can't handle my excessive use of the work ""cunt"".&#8221; Mines cause I say fuck",1
1357,1386,3,0,3,0,1,"&#8220;@KeAuraM: &#8220;@whitegoddesss: Repost . http://t.co/GCSrbhqoQP&#8221;&#128079;&#128079;&#128079;&#8221; ""kush blunt convos""?? A simple minded ho made this pic I bet",1
1358,1387,3,0,3,0,1,&#8220;@Kevhoeee916: If I couldn't trust some of the homies how could I trust these hoes?&#8221;you can't lol,1
1360,1389,3,0,3,0,1,&#8220;@KingDakkar: These hoes out of control https://t.co/hZmf5maYva&#8221;LMFAOOO,1
1362,1391,3,0,3,0,1,"&#8220;@KinggKI Im drunk, I'm bout to bitch.&#8221;need a ride?",1
1363,1392,3,0,3,0,1,"&#8220;@Kxng_Jase: Versace Versace, I talk shit on twitter and so that bitch blocked me&#8221;@bremarie17",1
1364,1393,3,0,3,0,1,&#8220;@KyariesDa4: Ginobli dropping them bitches like a Delta line&#8221;. &#128514;&#128514;&#128553;&#9996;&#65039;,1
1365,1394,3,0,3,0,1,"&#8220;@LODMTPAPI: Clingy girlfriends are the best &#128175;&#10084;&#65039;&#128553;&#128143; http://t.co/Dt9nua4u7A&#8221;

Stop lying to these hoes bro.. That shit annoying",1
1366,1395,3,0,3,0,1,&#8220;@LakeshoreJohnny: Eliot was a pussy.&#8221; MMMMMETHER,1
1367,1396,3,0,3,0,1,&#8220;@LanaeCute_ass: My bitch bad she's a Puerto Rican &#128527;&#128540;&#8221;what song is that,1
1368,1397,3,1,2,0,1,"&#8220;@Laneishaaaa: @Thompson_Era pretty boy face&#8221;

Awee thanks faggot",1
1370,1399,3,0,2,1,1,&#8220;@LayaFace: We out! Brooklyn bound wit this money. Feelin like Yung Jeezy in this bitch! &#128299;&#128299; http://t.co/TOq4bFWnzG&#8221; LMAOOOO,1
1371,1400,3,0,3,0,1,&#8220;@Leelucas_: @100046729 @maxnostalgia http://t.co/F7D0mxCExj&#8221; bitch ima shake til I can't nomo,1
1372,1401,3,0,3,0,1,&#8220;@Leelucas_: @100046729 fuck you ugly lol show them teeth&#8221;&#128514;&#128514;&#128514;&#128128;&#128128;&#128128; bitch fuck u,1
1373,1402,6,0,6,0,1,"&#8220;@Leelucas_: @100046729 lol , be cool son. You know your grandma bald mouth&#8221;she got all her teeth hoe &#128514;&#128514;",1
1374,1403,3,0,3,0,1,&#8220;@Leelucas_: @100046729 mo bitch the special Ed Darlene from backatown &#128514;&#128514;&#8221;&#128128; GN,1
1375,1404,6,0,6,0,1,&#8220;@Leelucas_: @darwinjames125 @100046729 they can't fit on that small ass street son&#8221;bitch you know what happen last time we was onyur st &#128514;,1
1376,1405,3,0,3,0,1,&#8220;@Leelucas_: Going dumb on this essay&#8221;&#128514; bitch you sad.,1
1377,1406,3,0,3,0,1,&#8220;@Leelucas_: I fucked up in the 6th grade&#8221;yeah bitch you wants to fight me with yo dawg ass,1
1378,1407,6,0,6,0,1,&#8220;@Leelucas_: Yall on my TL need to be sleep yall got school tomorrow&#8221; bitch I got straight A's ion need to go &#128514;,1
1379,1408,3,0,3,0,1,"&#8220;@LegendaryE_: i dont een tryna be disrespectful when i say bitch. its just a term, like bruh or son&#8221;",1
1380,1409,3,0,3,0,1,&#8220;@LeggsMania: @PhenomenalRo you not gone leave hoe&#8221;&#128514;&#128514;&#128546;,1
1381,1410,3,0,3,0,1,&#8220;@LeggsMania: the next time I see this bitch I'm beating her ass. job or not.&#8221; lol,1
1382,1411,3,0,3,0,1,&#8220;@Leslieeeixta: @Vikyfdez15 fuck up bitch &#128530;&#8221; get out mi house &#127969;&#128074;&#128581;&#128514;,1
1383,1412,3,0,3,0,1,&#8220;@LesterrNem: Bad bitches is the only thing that I like &#128074;&#128064;&#128074;&#8221;&#128073;&#128073;&#128073;,1
1384,1413,3,0,3,0,1,&#8220;@LickMyWhooooop: @vintage_monroe_ @JustDoItSlow it aint bundles soooo nope&#8221;it is bitch she happy hosting,1
1385,1414,3,0,3,0,1,&#8220;@LilReese300: No yu can't get no money yu silly hoe...&#8221;,1
1386,1415,3,0,3,0,1,&#8220;@Livefromthe_A: These Niggaz bitches hiding behind gangs they ain't in &#128175; &#128056;&#9749;&#65039;&#8221; &#128588;&#128175;,1
1387,1416,3,0,3,0,1,&#8220;@LongMoneyTonyy: @vintage_monroe_ DONT Say Shit Else ! Just Stfu !&#8221;bitch we can do a lot more off this Twitter shit you can come see me,1
1388,1417,3,0,3,0,1,&#8220;@LopezWhs: Niggas talk more then bitches these days&#8221;,1
1389,1418,3,0,3,0,1,&#8220;@LopezWhs: You little stupid ass bitch i ain't fuckin with you &#127925;&#8221;,1
1390,1419,3,0,3,0,1,&#8220;@LoveLifeEst13: @__seriousLEE i aint gone lie &amp; old heads say they see it in me so i figured&#8221; nah you just retarded,1
1391,1420,3,0,3,0,1,&#8220;@LoveLifeEst13: lmao @West305 &amp; Aero sound young af talking bout hoes n weed n shit&#8221; @Finesse_iAm brah you gotta listen to this shit,1
1392,1421,3,1,2,0,1,&#8220;@LuaBoo: Niggas over 6'2 with long ass monkey arms make the best cuddle buddies....so I heard&#8221; ahaha a female told me this once&#128514;&#128514;&#128514;,1
1393,1422,3,0,3,0,1,&#8220;@M94Rx: Sometimes I hate AZ &amp; sometimes I love it. Depends on the time of year I guess.&#8221; &amp; the dumb bitches that live here,1
1395,1424,3,0,2,1,1,&#8220;@MJ2307: @1Bcarter or he's eating it cuz he's with a women who just can't cook &#128586;&#8221;then u gotta get rid of that hoe,1
1396,1425,6,0,6,0,1,&#8220;@M_Rad: I'm going to miss these bitches so much &#128557; http://t.co/lUpoqaT2R9&#8221; far right she resting on ol girl booty y'all funny as shit,1
